Year,Month,Day,Hour,Minutes,WTC,WRH,GHR,DHR,RGT,RDT,1A Trina_power,1A_model1_predict,1A_model2_predict,1A_model3_predict
2020.0,1.0,1.0,0.0,0.0,29.68536,21.72717,1.3602206,1.1918788,2.9581988,0.52415323,0.0,-0.02744085,0.007084838,-0.009651551
2020.0,1.0,1.0,0.0,5.0,29.559965,21.878902,1.5322082,1.4609442,3.2884698,0.76456547,0.0,-0.01904485,0.010496724,-0.006928152
2020.0,1.0,1.0,0.0,10.0,29.530006,21.859453,1.186835,1.1182191,3.2535405,0.725652,0.0,-0.018587256,0.009976456,-0.008301867
2020.0,1.0,1.0,0.0,14.999999,29.474438,21.897285,1.0173495,0.82489,3.2605138,0.70636535,0.0,-0.016904105,0.010584704,-0.008458952
2020.0,1.0,1.0,0.0,20.0,29.365288,22.085625,1.3233689,1.1757765,3.1481829,0.69415355,0.0,-0.011104662,0.01472187,-0.0047057415
2020.0,1.0,1.0,0.0,25.0,29.223778,22.275812,1.7208126,1.5753505,3.4263208,0.96414715,0.0,-0.002434815,0.0195072,-0.00045751547
2020.0,1.0,1.0,0.0,29.999998,29.078783,22.451258,1.7534168,1.5821722,3.6119974,1.2571849,0.0,0.0017820823,0.021217896,0.00039443784
2020.0,1.0,1.0,0.0,35.0,28.957483,22.637762,1.742352,1.6335896,3.6431563,1.188009,0.0,0.0040792674,0.023240317,0.0018122783
2020.0,1.0,1.0,0.0,40.0,28.814613,22.835932,1.805557,1.6315093,3.819599,1.1747811,0.0,0.007308459,0.02571458,0.003676936
2020.0,1.0,1.0,0.0,45.0,28.72979,22.9966,1.6711757,1.4981692,3.6348436,0.9641342,0.0,0.0061665364,0.026684517,0.0040830225
2020.0,1.0,1.0,0.0,50.0,28.592758,23.181684,1.8141623,1.7235438,3.314531,0.7621998,0.0,0.0072232806,0.02948001,0.0065604076
2020.0,1.0,1.0,0.0,55.0,28.392078,23.473572,1.9279422,1.7243879,3.1694543,0.6642864,0.0,0.008208814,0.031688437,0.008256983
2020.0,1.0,1.0,1.0,0.0,28.41187,23.467482,1.2682285,0.9731586,3.4008586,0.8813001,0.0,-0.02103854,0.0026413756,-0.01581277
2020.0,1.0,1.0,1.0,5.0,28.358627,23.524519,1.1777116,0.9108264,3.343628,0.66894555,0.0,-0.017848467,0.004381397,-0.014605644
2020.0,1.0,1.0,1.0,10.0,28.253054,23.648945,1.5362867,1.2788674,3.4227068,0.7633329,0.0,-0.009486969,0.009000273,-0.010387422
2020.0,1.0,1.0,1.0,14.999999,27.980003,23.999746,2.186837,2.0091302,3.400011,0.8421471,0.0,0.0013043435,0.015362973,-0.004286757
2020.0,1.0,1.0,1.0,20.0,27.822742,24.286127,1.923522,1.7546222,3.444055,0.83132833,0.0,0.002279355,0.015241867,-0.0053735916
2020.0,1.0,1.0,1.0,25.0,27.678404,24.45644,1.8731474,1.7548807,3.4469736,0.79557973,0.0,0.005087118,0.016788282,-0.0045080613
2020.0,1.0,1.0,1.0,29.999998,27.459087,24.770012,2.1920977,1.9228028,3.535381,0.9772216,0.0,0.011403351,0.020393504,-0.0015387834
2020.0,1.0,1.0,1.0,35.0,27.231169,25.130188,2.4196136,2.0970929,3.8212452,1.1834985,0.0,0.017646829,0.023703562,0.0010371704
2020.0,1.0,1.0,1.0,40.0,26.885876,25.678627,2.6913302,2.378614,3.9549508,1.4061192,0.0,0.023522913,0.026827075,0.003367246
2020.0,1.0,1.0,1.0,45.0,26.445585,26.371904,2.8592257,2.6390405,4.0279994,1.5541558,0.0,0.027947707,0.029050978,0.0047059325
2020.0,1.0,1.0,1.0,50.0,26.154757,26.898197,2.8064568,2.490644,4.173337,1.506821,0.0,0.02918377,0.030223483,0.005036803
2020.0,1.0,1.0,1.0,55.0,25.88854,27.293535,2.5954454,2.394536,4.163086,1.4486376,0.0,0.028468858,0.030255796,0.0042420086
2020.0,1.0,1.0,2.0,0.0,25.693916,27.67194,2.5247672,2.3329113,4.123783,1.3839715,0.0,0.0013965989,0.005305987,-0.015255708
2020.0,1.0,1.0,2.0,5.0,25.608995,27.869648,2.4227057,2.0465677,4.0769944,1.3611019,0.0,0.0042377445,0.0062544723,-0.015109756
2020.0,1.0,1.0,2.0,10.0,25.520905,27.882938,1.9233755,1.6393405,4.0822873,1.3467977,0.0,0.0041585057,0.004572832,-0.017810619
2020.0,1.0,1.0,2.0,14.999999,25.425531,28.031855,1.772595,1.5866488,3.7914984,1.1592758,0.0,0.0052227178,0.005390164,-0.017617146
2020.0,1.0,1.0,2.0,20.0,25.190056,28.441647,1.7672966,1.5883197,3.234269,0.9301618,0.0,0.005795427,0.0064483513,-0.017185263
2020.0,1.0,1.0,2.0,25.0,25.302992,28.33007,0.78578264,0.5411509,2.5121014,0.41964924,0.0,-0.0055132178,0.0011593163,-0.023434054
2020.0,1.0,1.0,2.0,29.999998,25.77338,27.52312,0.5106008,0.53365386,2.08503,0.23200743,0.0,-0.0074858633,0.00243745,-0.022225434
2020.0,1.0,1.0,2.0,35.0,26.193718,26.736574,0.4056879,0.5267362,2.0275729,0.16043001,0.0,-0.0064216005,0.005017884,-0.01970528
2020.0,1.0,1.0,2.0,40.0,26.268007,26.508204,0.5527151,0.5350587,2.5370567,0.3113171,0.0,-0.00041712832,0.008817528,-0.016314846
2020.0,1.0,1.0,2.0,45.0,26.183865,26.631592,0.7037558,0.55778134,2.5168118,0.27468482,0.0,0.0023808933,0.011726796,-0.013845878
2020.0,1.0,1.0,2.0,50.0,26.044092,26.766134,0.8673753,0.61345947,2.464389,0.25089487,0.0,0.0051235044,0.014502739,-0.011506841
2020.0,1.0,1.0,2.0,55.0,26.020815,26.854113,0.7930445,0.5669372,2.4229462,0.23891616,0.0,0.005126678,0.015973665,-0.010587003
2020.0,1.0,1.0,3.0,0.0,25.994501,26.837639,1.2277733,0.9635623,2.5427783,0.28669184,0.0,-0.017331168,-0.004711898,-0.025342157
2020.0,1.0,1.0,3.0,5.0,25.764149,27.164143,1.58784,1.3028843,3.0627794,0.63388664,0.0,-0.00575874,-0.00018968902,-0.021544144
2020.0,1.0,1.0,3.0,10.0,25.555292,27.474323,1.4924523,1.1699389,3.573737,0.9551667,0.0,0.000716326,0.00094480056,-0.02152242
2020.0,1.0,1.0,3.0,14.999999,25.165407,28.170025,2.1364927,1.811939,3.770153,1.172066,0.0,0.012542032,0.006966719,-0.016072633
2020.0,1.0,1.0,3.0,20.0,24.790684,28.8788,2.2208686,1.989417,3.8691845,1.1768241,0.0,0.017827487,0.009161839,-0.014776034
2020.0,1.0,1.0,3.0,25.0,24.517384,29.461178,2.5325658,2.2621627,3.8422954,1.1577721,0.0,0.023866137,0.012993797,-0.01155436
2020.0,1.0,1.0,3.0,29.999998,24.272762,29.817572,2.304342,2.0489917,3.764954,1.1299549,0.0,0.024401968,0.0127336625,-0.012756057
2020.0,1.0,1.0,3.0,35.0,24.138317,30.21254,2.1799033,1.8526825,3.6670933,1.1080171,0.0,0.024717905,0.013423371,-0.012913549
2020.0,1.0,1.0,3.0,40.0,24.166077,30.013168,1.9522814,1.6815845,3.778414,1.0777178,0.0,0.02560453,0.014199157,-0.012712611
2020.0,1.0,1.0,3.0,45.0,23.993582,30.467037,1.7003922,1.424715,3.5555134,0.91203135,0.0,0.02335495,0.013957488,-0.013793199
2020.0,1.0,1.0,3.0,50.0,23.923527,30.444498,1.105517,0.7230269,3.4532406,0.84476304,0.0,0.018358191,0.011152763,-0.017554149
2020.0,1.0,1.0,3.0,55.0,24.159504,29.975914,0.73709506,0.5178529,3.2509248,0.6041136,0.0,0.014921816,0.011389544,-0.017592572
2020.0,1.0,1.0,4.0,0.0,24.131227,29.989975,1.1083328,0.8408041,3.2376142,0.6177129,0.0,-0.010972084,-0.010010437,-0.033204023
2020.0,1.0,1.0,4.0,5.0,23.8717,30.547237,1.5290635,1.2674129,3.2153976,0.5057807,0.0,-0.002167519,-0.0050483346,-0.02866172
2020.0,1.0,1.0,4.0,10.0,23.781076,30.686338,1.3677725,1.0868074,2.9050994,0.61586416,0.0,-0.0005257269,-0.005060011,-0.029540285
2020.0,1.0,1.0,4.0,14.999999,23.735693,30.715199,1.3407129,1.0181302,3.2669923,0.6718362,0.0,0.005202454,-0.0027334655,-0.027880233
2020.0,1.0,1.0,4.0,20.0,23.60318,31.06467,1.6393559,1.3896586,3.3600743,0.69788194,0.0,0.012462352,0.0016312508,-0.023997225
2020.0,1.0,1.0,4.0,25.0,23.529213,31.236244,1.3925414,1.1316437,3.3190794,0.62415034,0.0,0.013018481,0.0018351766,-0.024600314
2020.0,1.0,1.0,4.0,29.999998,23.434288,31.268597,1.6592908,1.4522835,3.2070324,0.61189705,0.0,0.018663978,0.005662789,-0.021079132
2020.0,1.0,1.0,4.0,35.0,23.26799,31.608961,1.9469177,1.6751289,3.2031977,0.60004354,0.0,0.024015723,0.00952896,-0.017684624
2020.0,1.0,1.0,4.0,40.0,23.138447,31.668285,1.6907556,1.4266597,3.1756465,0.58556736,0.0,0.024074765,0.009357619,-0.018630123
2020.0,1.0,1.0,4.0,45.0,23.040194,31.892603,1.8686334,1.5919526,3.4028242,0.56937253,0.0,0.028862318,0.013014433,-0.015434924
2020.0,1.0,1.0,4.0,50.0,22.901764,32.036198,1.8213291,1.5637031,3.4835765,0.91952765,0.0,0.03120015,0.013873583,-0.015427592
2020.0,1.0,1.0,4.0,55.0,22.835485,32.123108,1.4814757,1.1488861,3.3865843,0.80846274,0.0,0.028386768,0.013175999,-0.016852356
2020.0,1.0,1.0,5.0,0.0,22.687029,32.24845,1.8580999,1.576128,3.4928074,0.7979792,0.0,0.0015646644,-0.008186782,-0.032488655
2020.0,1.0,1.0,5.0,5.0,22.612715,32.634716,1.2128452,0.8617788,3.4550037,0.7326514,0.0,-0.0006887521,-0.010968154,-0.036591064
2020.0,1.0,1.0,5.0,10.0,22.640224,32.52599,1.1765031,0.812924,3.2616432,0.6022951,0.0,0.0026287236,-0.009066296,-0.03511783
2020.0,1.0,1.0,5.0,14.999999,22.658752,33.44756,1.3118138,0.9469844,3.115555,0.5092982,0.0,0.0054154256,-0.0056142216,-0.03243611
2020.0,1.0,1.0,5.0,20.0,22.638979,34.06169,1.4155272,1.0946149,3.1494327,0.5478311,0.0,0.009466057,-0.0024871798,-0.030065442
2020.0,1.0,1.0,5.0,25.0,22.595377,33.711456,1.2582635,0.9241743,2.7395594,0.3139439,0.0,0.010043993,-0.0019666397,-0.029890027
2020.0,1.0,1.0,5.0,29.999998,22.515427,33.16765,1.4815649,1.165975,2.9821548,0.46739802,0.0,0.018408716,0.0016573187,-0.02647366
2020.0,1.0,1.0,5.0,35.0,22.575611,32.77954,1.1433239,0.76519686,3.268829,0.65995175,0.0,0.019858155,0.0013705735,-0.02753402
2020.0,1.0,1.0,5.0,40.0,22.67878,33.07734,1.2300818,0.8524292,3.512853,0.8216473,0.0,0.02346611,0.0046616253,-0.02489371
2020.0,1.0,1.0,5.0,45.0,22.566973,32.98946,2.2068725,1.8028753,4.1550817,1.3135111,0.0,0.039813586,0.013935765,-0.015616584
2020.0,1.0,1.0,5.0,50.0,22.243238,33.33927,4.2341924,3.81609,5.0894194,2.1535387,0.0,0.06828773,0.030554488,0.0013843329
2020.0,1.0,1.0,5.0,55.0,21.992128,33.70938,6.4787045,6.056903,6.650128,3.6317935,0.0,0.10199061,0.04899904,0.019890524
2020.0,1.0,1.0,6.0,0.0,21.861359,33.933594,9.611568,9.058334,9.110807,5.8551874,0.0,0.112607755,0.04818008,0.025698334
2020.0,1.0,1.0,6.0,5.0,21.87711,34.103294,13.980033,13.377393,12.618086,9.268816,0.002066668,0.18091662,0.084031634,0.06193099
2020.0,1.0,1.0,6.0,10.0,22.028637,33.64413,18.614355,17.71209,16.996521,13.74383,0.025066663,0.2561803,0.12188498,0.099631995
2020.0,1.0,1.0,6.0,14.999999,22.09944,33.526108,26.006618,22.51271,21.26181,17.895197,0.12266666,0.35025984,0.18001656,0.15897872
2020.0,1.0,1.0,6.0,20.0,22.256857,33.352543,30.161596,27.16323,25.701437,22.308033,0.4120666,0.42007598,0.21699853,0.19494459
2020.0,1.0,1.0,6.0,25.0,22.714436,32.60961,36.5713,31.44834,30.026949,26.411518,0.15173337,0.5038711,0.27114692,0.24934089
2020.0,1.0,1.0,6.0,29.999998,23.188597,31.835278,48.21759,35.461937,34.166817,30.136658,0.20666665,0.62347,0.36476487,0.34490347
2020.0,1.0,1.0,6.0,35.0,23.396622,31.61168,61.9456,38.213158,39.095985,33.384655,0.32713333,0.75750005,0.47734624,0.4584233
2020.0,1.0,1.0,6.0,40.0,23.657364,31.114912,82.169334,41.541042,45.905304,36.595215,1.1261333,0.94827485,0.6520068,0.6328818
2020.0,1.0,1.0,6.0,45.0,24.092953,30.624636,99.74996,45.414948,54.662308,39.23368,1.2254667,1.127727,0.8210821,0.7981867
2020.0,1.0,1.0,6.0,50.0,24.975952,29.25741,118.77828,49.182304,65.42844,42.10426,0.47566658,1.3261573,1.015731,0.98540694
2020.0,1.0,1.0,6.0,55.0,25.857328,27.568531,139.46167,52.589535,77.401215,45.148083,0.5482667,1.5400788,1.2347171,1.1924752
2020.0,1.0,1.0,7.0000005,0.0,26.475157,26.081675,162.15337,56.253025,89.18805,48.19026,1.3559332,1.6882371,1.4637301,1.424021
2020.0,1.0,1.0,7.0000005,5.0,26.830193,23.874067,184.13145,60.059135,103.59674,51.176495,2.1965334,1.9178886,1.7202585,1.6607187
2020.0,1.0,1.0,7.0000005,10.0,27.303814,22.543364,205.89793,63.81049,120.53069,54.154552,1.4687333,2.150375,1.9846163,1.9008064
2020.0,1.0,1.0,7.0000005,14.999999,27.59796,22.269592,225.95987,66.61394,138.59354,56.979244,0.8436667,2.3665795,2.2294035,2.1204584
2020.0,1.0,1.0,7.0000005,20.0,27.4982,21.532722,249.44283,70.42803,160.11479,60.65758,1.0051332,2.6146734,2.5099237,2.3716407
2020.0,1.0,1.0,7.0000005,25.0,27.305204,21.550259,272.90952,73.56928,181.09688,63.94259,2.861667,2.8507588,2.7812936,2.6138155
2020.0,1.0,1.0,7.0000005,29.999998,27.541267,21.518473,294.54684,74.75937,202.50238,66.59942,3.0025334,3.067162,3.024355,2.8308122
2020.0,1.0,1.0,7.0000005,35.0,27.88506,20.99326,307.84216,76.30852,223.5042,69.21554,1.2412666,3.225753,3.1698773,2.9626453
2020.0,1.0,1.0,7.0000005,40.0,28.161507,20.462471,321.37015,79.02568,244.02551,71.99137,1.2249999,3.3824098,3.312516,3.0929184
2020.0,1.0,1.0,7.0000005,45.0,28.318632,19.941315,344.34866,82.15051,266.08755,75.40158,2.4470665,3.596977,3.5431068,3.302157
2020.0,1.0,1.0,7.0000005,50.0,28.516531,19.537373,366.09467,84.15374,286.00845,77.04346,3.7241333,3.7914484,3.7552776,3.495239
2020.0,1.0,1.0,7.0000005,55.0,29.126625,18.555094,387.60657,86.06987,305.05212,78.581696,2.8348668,3.9817927,3.9616163,3.6831455
2020.0,1.0,1.0,8.0,0.0,29.352526,18.251177,410.35486,89.27392,327.56903,82.210144,1.5372667,4.0450864,4.242113,3.9655583
2020.0,1.0,1.0,8.0,5.0,29.507204,18.045732,433.0309,92.7885,350.17853,85.23148,1.72,4.2386603,4.4376225,4.1482177
2020.0,1.0,1.0,8.0,10.0,29.578718,17.921213,454.34512,95.14692,371.23468,87.952576,4.326733,4.411702,4.6052423,4.3066845
2020.0,1.0,1.0,8.0,14.999999,30.115349,17.169662,470.5149,97.35239,389.03278,90.652306,4.7620664,4.5517273,4.725923,4.4220953
2020.0,1.0,1.0,8.0,20.0,30.458223,16.630033,492.35223,100.836006,408.33563,93.00198,4.8388,4.721789,4.8947873,4.5818577
2020.0,1.0,1.0,8.0,25.0,30.280718,16.654154,516.57886,106.149475,428.61002,95.35122,4.9754,4.8976016,5.073739,4.7527266
2020.0,1.0,1.0,8.0,29.999998,30.37108,16.726698,533.4201,107.71453,450.3586,99.17869,5.082067,5.0199203,5.150351,4.8350153
2020.0,1.0,1.0,8.0,35.0,30.604446,16.45784,551.4375,109.31006,472.54587,101.97762,5.207866,5.147148,5.2378783,4.9274735
2020.0,1.0,1.0,8.0,40.0,30.586382,16.471222,571.77045,112.61484,491.7578,104.45096,5.3110003,5.2793765,5.3519135,5.0418696
2020.0,1.0,1.0,8.0,45.0,30.730515,16.316534,604.1115,114.56275,508.656,106.10204,5.400133,5.465394,5.5703216,5.247113
2020.0,1.0,1.0,8.0,50.0,30.973587,16.360113,626.17804,117.07625,524.45935,107.8553,5.4583335,5.59576,5.6990967,5.372138
2020.0,1.0,1.0,8.0,55.0,30.967125,16.172857,647.62134,120.95544,542.9813,111.48035,5.5684667,5.71742,5.801569,5.4769936
2020.0,1.0,1.0,9.0,0.0,31.3217,15.578539,666.2298,123.75816,561.23553,116.516594,5.639667,5.6955013,6.0212665,5.7192507
2020.0,1.0,1.0,9.0,5.0,31.597805,15.298856,685.0339,128.01122,576.4319,120.19071,5.6881995,5.8105526,6.1157374,5.8154016
2020.0,1.0,1.0,9.0,10.0,31.376284,15.559719,703.3344,133.57372,595.34674,123.84218,5.7698665,5.912888,6.1862392,5.8940077
2020.0,1.0,1.0,9.0,14.999999,31.48882,15.44702,716.5958,137.67142,615.0206,128.69962,5.8498,5.9878187,6.2036457,5.925139
2020.0,1.0,1.0,9.0,20.0,31.51719,15.51885,728.16003,140.8248,632.1887,131.1287,5.9030666,6.0504637,6.2208376,5.9534545
2020.0,1.0,1.0,9.0,25.0,31.8105,15.130717,745.04846,143.78284,651.7431,135.5338,5.965201,6.1344147,6.262062,6.005648
2020.0,1.0,1.0,9.0,29.999998,32.061768,14.896601,766.56555,144.92233,669.6323,136.78993,6.006133,6.232875,6.348175,6.0964255
2020.0,1.0,1.0,9.0,35.0,32.33142,14.744519,790.5595,150.55103,690.58624,142.64285,6.0706673,6.3408017,6.4337916,6.1902847
2020.0,1.0,1.0,9.0,40.0,32.425278,14.744092,802.8849,155.31807,707.33136,147.45876,6.1087995,6.3936725,6.4446006,6.2125325
2020.0,1.0,1.0,9.0,45.0,32.67245,14.6454525,808.4389,155.894,722.6823,150.53668,6.169367,6.4099455,6.402292,6.184887
2020.0,1.0,1.0,9.0,50.0,32.765984,14.572089,819.3167,158.60669,741.9627,152.6696,6.2483006,6.446493,6.3946114,6.191823
2020.0,1.0,1.0,9.0,55.0,32.949394,14.812395,833.8981,159.48795,758.11273,153.3702,6.3077,6.494834,6.423329,6.228549
2020.0,1.0,1.0,10.0,0.0,33.32656,14.450792,849.5334,159.83598,771.569,154.91887,6.3664002,6.463836,6.62736,6.4637423
2020.0,1.0,1.0,10.0,5.0,33.423264,14.267107,870.30975,164.45195,783.9549,157.04051,6.4197335,6.555803,6.7248774,6.561608
2020.0,1.0,1.0,10.0,10.0,33.47687,14.405306,895.21655,165.01268,797.16254,157.95506,6.482434,6.6450925,6.830799,6.668103
2020.0,1.0,1.0,10.0,14.999999,33.594337,14.325788,914.68933,165.31667,810.0835,158.95438,6.5138,6.7118692,6.8981037,6.7386003
2020.0,1.0,1.0,10.0,20.0,33.63161,14.508161,932.581,166.7083,824.28925,159.01115,6.5292673,6.7694216,6.9548407,6.800122
2020.0,1.0,1.0,10.0,25.0,34.252487,14.113456,943.21814,165.52625,840.5646,161.28526,6.5489006,6.796345,6.9413958,6.798401
2020.0,1.0,1.0,10.0,29.999998,34.144817,14.097219,954.9568,168.74365,853.8892,162.80919,6.543567,6.829776,6.95803,6.822248
2020.0,1.0,1.0,10.0,35.0,34.428528,14.023229,965.3375,171.75699,868.85016,165.247,6.5690336,6.8589034,6.9585547,6.8321157
2020.0,1.0,1.0,10.0,40.0,34.813225,13.970079,975.6872,176.19974,885.8081,169.2987,6.6584997,6.8860245,6.9500046,6.8353286
2020.0,1.0,1.0,10.0,45.0,35.36164,13.45208,981.66174,174.53053,898.2058,172.6191,6.663067,6.890631,6.910825,6.8064685
2020.0,1.0,1.0,10.0,50.0,35.030727,13.52595,998.3557,179.91736,913.22595,172.86084,6.658033,6.9332976,6.962046,6.862662
2020.0,1.0,1.0,10.0,55.0,35.62233,13.271209,1015.7611,179.02019,927.84924,173.64276,6.6964326,6.9746485,7.0016418,6.906872
2020.0,1.0,1.0,11.0,0.0,35.272877,13.631438,1039.7107,191.91026,945.33264,182.16315,6.757267,6.9898534,7.23386,7.1859684
2020.0,1.0,1.0,11.0,5.0,35.30927,13.5847,1051.8248,194.56688,956.81683,187.81194,6.7789664,7.0166597,7.238318,7.1978636
2020.0,1.0,1.0,11.0,10.0,35.558617,13.630808,1058.6144,196.09143,965.7574,190.92747,6.785099,7.032531,7.2283764,7.193013
2020.0,1.0,1.0,11.0,14.999999,36.03111,13.342052,1072.0022,200.48927,976.0758,189.92131,6.826866,7.08948,7.289184,7.253121
2020.0,1.0,1.0,11.0,20.0,36.019062,13.2929945,1072.2264,198.3878,987.1337,189.51071,6.8089013,7.0623784,7.2254434,7.1999145
2020.0,1.0,1.0,11.0,25.0,36.685642,13.024268,1070.8396,185.65501,1002.7276,187.85677,6.8462663,6.995344,7.1004634,7.0940003
2020.0,1.0,1.0,11.0,29.999998,36.642357,13.108244,1078.5862,185.93184,1016.0064,189.31662,6.901966,6.988677,7.07433,7.0779004
2020.0,1.0,1.0,11.0,35.0,36.572884,13.230725,1072.0676,179.4345,1024.85,187.5453,6.8386,6.923658,6.960422,6.9771953
2020.0,1.0,1.0,11.0,40.0,36.72798,13.66032,1075.253,174.55283,1029.4321,180.15712,6.816601,6.916546,6.9599795,6.9749813
2020.0,1.0,1.0,11.0,45.0,37.166412,13.165461,1085.2855,175.98813,1042.1166,179.67558,6.926399,6.936735,6.9726677,6.9923
2020.0,1.0,1.0,11.0,50.0,37.52103,13.100596,1084.5575,172.22882,1050.0051,181.15521,6.9787,6.9064345,6.9023376,6.930572
2020.0,1.0,1.0,11.0,55.0,37.37822,13.188655,1086.3184,174.33875,1058.067,182.66797,7.008167,6.893201,6.86532,6.899688
2020.0,1.0,1.0,12.0,0.0,37.18409,13.471255,1089.5465,177.31766,1064.8695,182.71849,7.0502005,6.8585753,7.0053334,7.084533
2020.0,1.0,1.0,12.0,5.0,37.758575,13.415799,1083.4523,168.15497,1065.6674,181.33626,6.9540997,6.82182,6.9257355,7.007777
2020.0,1.0,1.0,12.0,10.0,37.92598,12.539535,1092.7208,167.8008,1074.874,187.58607,6.971,6.832301,6.908716,6.997932
2020.0,1.0,1.0,12.0,14.999999,37.907513,12.598048,1110.7036,180.13748,1086.1194,197.48845,7.0434,6.897234,6.971168,7.0626082
2020.0,1.0,1.0,12.0,20.0,37.60299,12.912248,1107.731,172.40562,1085.1827,193.59155,6.9851675,6.859524,6.921563,7.0125837
2020.0,1.0,1.0,12.0,25.0,37.951023,12.40398,1122.9264,174.43079,1087.2502,194.43494,7.025167,6.922315,7.006647,7.0878167
2020.0,1.0,1.0,12.0,29.999998,37.698936,12.644829,1139.1995,180.2144,1087.6028,195.28238,7.092467,6.988337,7.1101975,7.1790147
2020.0,1.0,1.0,12.0,35.0,37.13491,13.114932,1134.7994,173.74574,1066.9749,189.6454,7.0525336,7.0014687,7.1438947,7.187886
2020.0,1.0,1.0,12.0,40.0,38.039474,12.610823,1119.2025,164.2607,1051.5538,182.47264,6.9386005,6.9953113,7.1042137,7.1311326
2020.0,1.0,1.0,12.0,45.0,38.321445,12.398566,1117.1476,164.94847,1052.8711,184.9038,6.9474,6.995027,7.0695815,7.096028
2020.0,1.0,1.0,12.0,50.0,38.113186,12.572128,1126.6917,172.23318,1062.1768,191.51222,7.0496664,7.013535,7.0749984,7.105699
2020.0,1.0,1.0,12.0,55.0,38.5832,12.485354,1122.9393,166.488,1064.4761,190.84499,7.075667,6.9854927,7.0122476,7.0452175
2020.0,1.0,1.0,12.999999,0.0,38.848267,12.109877,1118.755,169.59247,1066.2692,192.5856,7.0624676,6.959601,7.1267385,7.203442
2020.0,1.0,1.0,12.999999,5.0,38.57447,12.197372,1114.5222,171.10349,1064.9694,195.1641,7.056967,6.951974,7.086104,7.1618485
2020.0,1.0,1.0,12.999999,10.0,38.037537,12.564443,1108.2029,171.5067,1058.9708,193.61652,7.0178328,6.9426165,7.0606136,7.1295934
2020.0,1.0,1.0,12.999999,14.999999,38.976727,12.350159,1101.5369,168.01202,1056.8113,194.08647,6.9723334,6.940378,7.0126553,7.0783057
2020.0,1.0,1.0,12.999999,20.0,38.98253,12.182871,1068.7755,177.22829,1030.7037,198.49054,6.8278337,6.940765,6.927471,6.97269
2020.0,1.0,1.0,12.999999,25.0,38.72109,12.226652,1039.0198,185.49496,995.6766,206.55692,6.577133,6.9461913,6.868456,6.8849807
2020.0,1.0,1.0,12.999999,29.999998,38.711838,12.195341,1061.4854,191.32678,1008.4821,208.07141,6.8383994,7.0127506,6.9647284,6.980621
2020.0,1.0,1.0,12.999999,35.0,38.741894,12.372441,1082.4177,194.38739,1014.0332,202.64842,6.9195666,7.090442,7.0989203,7.1031837
2020.0,1.0,1.0,12.999999,40.0,39.088997,12.066317,979.20355,201.1886,938.82855,203.01245,6.2531004,6.945864,6.768453,6.728433
2020.0,1.0,1.0,12.999999,45.0,39.40293,11.845221,1027.1726,201.1838,960.628,211.81134,6.680934,7.0631843,6.941888,6.9042635
2020.0,1.0,1.0,12.999999,50.0,39.52833,11.715273,1067.0151,200.16782,975.7764,201.66924,6.824667,7.1858296,7.16449,7.1154537
2020.0,1.0,1.0,12.999999,55.0,39.152016,11.984458,1068.7792,206.22859,976.3873,193.72653,6.745267,7.217566,7.215851,7.1570687
2020.0,1.0,1.0,14.000001,0.0,39.24094,12.067537,1060.2983,196.74886,967.4457,185.2783,6.6283665,7.152112,7.3327036,7.3051476
2020.0,1.0,1.0,14.000001,5.0,38.783825,12.276666,1049.6653,197.74048,948.44226,180.61893,6.573467,7.1650496,7.351401,7.3016124
2020.0,1.0,1.0,14.000001,10.0,39.32715,12.105984,1024.2981,190.14836,937.8993,175.87054,6.4494333,7.098845,7.2201824,7.165015
2020.0,1.0,1.0,14.000001,14.999999,39.32021,11.904634,1010.1554,192.89304,937.00854,176.44281,6.4819,7.068437,7.1323733,7.078932
2020.0,1.0,1.0,14.000001,20.0,38.92063,12.071552,1001.5733,195.6408,940.35425,175.04843,6.476067,7.03981,7.0638256,7.0148525
2020.0,1.0,1.0,14.000001,25.0,39.015312,12.024817,978.55273,187.57678,934.29675,171.245,6.4934993,6.956035,6.909715,6.863447
2020.0,1.0,1.0,14.000001,29.999998,39.25795,11.865024,936.1396,185.32423,898.52716,166.79347,6.4708996,6.8852067,6.7782226,6.706042
2020.0,1.0,1.0,14.000001,35.0,39.19232,11.902429,913.94885,208.96323,882.0992,180.47658,6.325734,6.8902464,6.7216887,6.637466
2020.0,1.0,1.0,14.000001,40.0,39.627205,11.802917,950.1974,200.00299,891.6783,179.63115,6.5866666,6.995147,6.8833323,6.7907605
2020.0,1.0,1.0,14.000001,45.0,40.049976,11.535015,939.1422,203.15953,887.6677,182.4965,6.474134,6.980189,6.8191075,6.7244315
2020.0,1.0,1.0,14.000001,50.0,40.16461,11.309098,923.90894,204.6383,874.8154,184.1351,6.4448004,6.953955,6.7554984,6.6515265
2020.0,1.0,1.0,14.000001,55.0,40.190792,11.325944,889.20013,217.71645,849.7356,189.76385,6.299534,6.891576,6.635767,6.517087
2020.0,1.0,1.0,15.0,0.0,39.789104,11.581712,865.1894,233.41687,829.6525,199.3394,6.2237,6.7952514,6.709762,6.6069293
2020.0,1.0,1.0,15.0,5.0,40.306736,11.299255,823.4501,233.17902,801.8781,210.42676,6.007367,6.6467357,6.4608507,6.3532
2020.0,1.0,1.0,15.0,10.0,40.256203,11.209678,820.5626,236.98355,780.5867,211.19594,6.003367,6.6710105,6.5235524,6.389551
