Year,Month,Day,Hour,Minutes,WTC,WRH,GHR,DHR,WD,WDR,RGT,RDT,1A Trina_power,Prediction 1A Trina_power
2020.0,1.0,1.0,0.0,0.0,29.68536,21.72717,1.3602206,1.1918788,33.216167,0.0,2.9581988,0.52415323,0.0,-0.12786354
2020.0,1.0,1.0,0.0,5.0,29.559965,21.878902,1.5322082,1.4609442,33.25434,0.0,3.2884698,0.76456547,0.0,-0.12294081
2020.0,1.0,1.0,0.0,10.0,29.530006,21.859453,1.186835,1.1182191,33.302616,0.0,3.2535405,0.725652,0.0,-0.121812806
2020.0,1.0,1.0,0.0,14.999999,29.474438,21.897285,1.0173495,0.82489,33.337837,0.0,3.2605138,0.70636535,0.0,-0.119713195
2020.0,1.0,1.0,0.0,20.0,29.365288,22.085625,1.3233689,1.1757765,33.37507,0.0,3.1481829,0.69415355,0.0,-0.11454388
2020.0,1.0,1.0,0.0,25.0,29.223778,22.275812,1.7208126,1.5753505,33.42372,0.0,3.4263208,0.96414715,0.0,-0.108479194
2020.0,1.0,1.0,0.0,29.999998,29.078783,22.451258,1.7534168,1.5821722,33.46839,0.0,3.6119974,1.2571849,0.0,-0.10478585
2020.0,1.0,1.0,0.0,35.0,28.957483,22.637762,1.742352,1.6335896,33.527313,0.0,3.6431563,1.188009,0.0,-0.10173202
2020.0,1.0,1.0,0.0,40.0,28.814613,22.835932,1.805557,1.6315093,33.590416,0.0,3.819599,1.1747811,0.0,-0.098337315
2020.0,1.0,1.0,0.0,45.0,28.72979,22.9966,1.6711757,1.4981692,33.63656,0.0,3.6348436,0.9641342,0.0,-0.09630308
2020.0,1.0,1.0,0.0,50.0,28.592758,23.181684,1.8141623,1.7235438,33.701748,0.0,3.314531,0.7621998,0.0,-0.09259691
2020.0,1.0,1.0,0.0,55.0,28.392078,23.473572,1.9279422,1.7243879,33.778366,0.0,3.1694543,0.6642864,0.0,-0.08944411
2020.0,1.0,1.0,1.0,0.0,28.41187,23.467482,1.2682285,0.9731586,33.812145,0.0,3.4008586,0.8813001,0.0,-0.13208145
2020.0,1.0,1.0,1.0,5.0,28.358627,23.524519,1.1777116,0.9108264,33.91177,0.0,3.343628,0.66894555,0.0,-0.12991485
2020.0,1.0,1.0,1.0,10.0,28.253054,23.648945,1.5362867,1.2788674,33.95762,0.0,3.4227068,0.7633329,0.0,-0.12425109
2020.0,1.0,1.0,1.0,14.999999,27.980003,23.999746,2.186837,2.0091302,34.00639,0.0,3.400011,0.8421471,0.0,-0.11696563
2020.0,1.0,1.0,1.0,20.0,27.822742,24.286127,1.923522,1.7546222,34.04844,0.0,3.444055,0.83132833,0.0,-0.11556082
2020.0,1.0,1.0,1.0,25.0,27.678404,24.45644,1.8731474,1.7548807,34.12643,0.0,3.4469736,0.79557973,0.0,-0.11288946
2020.0,1.0,1.0,1.0,29.999998,27.459087,24.770012,2.1920977,1.9228028,34.159397,0.0,3.535381,0.9772216,0.0,-0.107816905
2020.0,1.0,1.0,1.0,35.0,27.231169,25.130188,2.4196136,2.0970929,34.24647,0.0,3.8212452,1.1834985,0.0,-0.10347979
2020.0,1.0,1.0,1.0,40.0,26.885876,25.678627,2.6913302,2.378614,34.288834,0.0,3.9549508,1.4061192,0.0,-0.09872222
2020.0,1.0,1.0,1.0,45.0,26.445585,26.371904,2.8592257,2.6390405,34.36278,0.0,4.0279994,1.5541558,0.0,-0.094994195
2020.0,1.0,1.0,1.0,50.0,26.154757,26.898197,2.8064568,2.490644,34.409454,0.0,4.173337,1.506821,0.0,-0.09272135
2020.0,1.0,1.0,1.0,55.0,25.88854,27.293535,2.5954454,2.394536,34.43429,0.0,4.163086,1.4486376,0.0,-0.09086745
2020.0,1.0,1.0,2.0,0.0,25.693916,27.67194,2.5247672,2.3329113,34.499157,0.0,4.123783,1.3839715,0.0,-0.13066019
2020.0,1.0,1.0,2.0,5.0,25.608995,27.869648,2.4227057,2.0465677,34.581753,0.0,4.0769944,1.3611019,0.0,-0.12882595
2020.0,1.0,1.0,2.0,10.0,25.520905,27.882938,1.9233755,1.6393405,34.661583,0.0,4.0822873,1.3467977,0.0,-0.12875392
2020.0,1.0,1.0,2.0,14.999999,25.425531,28.031855,1.772595,1.5866488,34.706955,0.0,3.7914984,1.1592758,0.0,-0.12667857
2020.0,1.0,1.0,2.0,20.0,25.190056,28.441647,1.7672966,1.5883197,34.773052,0.0,3.234269,0.9301618,0.0,-0.12450341
2020.0,1.0,1.0,2.0,25.0,25.302992,28.33007,0.78578264,0.5411509,34.82161,0.0,2.5121014,0.41964924,0.0,-0.12827
2020.0,1.0,1.0,2.0,29.999998,25.77338,27.52312,0.5106008,0.53365386,34.83501,0.0,2.08503,0.23200743,0.0,-0.12537271
2020.0,1.0,1.0,2.0,35.0,26.193718,26.736574,0.4056879,0.5267362,34.84063,0.0,2.0275729,0.16043001,0.0,-0.12132722
2020.0,1.0,1.0,2.0,40.0,26.268007,26.508204,0.5527151,0.5350587,34.84771,0.0,2.5370567,0.3113171,0.0,-0.116245136
2020.0,1.0,1.0,2.0,45.0,26.183865,26.631592,0.7037558,0.55778134,34.905094,0.0,2.5168118,0.27468482,0.0,-0.11240639
2020.0,1.0,1.0,2.0,50.0,26.044092,26.766134,0.8673753,0.61345947,34.88051,0.0,2.464389,0.25089487,0.0,-0.1078553
2020.0,1.0,1.0,2.0,55.0,26.020815,26.854113,0.7930445,0.5669372,34.91562,0.0,2.4229462,0.23891616,0.0,-0.10496928
2020.0,1.0,1.0,3.0,0.0,25.994501,26.837639,1.2277733,0.9635623,34.920063,0.0,2.5427783,0.28669184,0.0,-0.14048415
2020.0,1.0,1.0,3.0,5.0,25.764149,27.164143,1.58784,1.3028843,34.959908,0.0,3.0627794,0.63388664,0.0,-0.13458678
2020.0,1.0,1.0,3.0,10.0,25.555292,27.474323,1.4924523,1.1699389,34.98927,0.0,3.573737,0.9551667,0.0,-0.13156101
2020.0,1.0,1.0,3.0,14.999999,25.165407,28.170025,2.1364927,1.811939,35.029953,0.0,3.770153,1.172066,0.0,-0.124579415
2020.0,1.0,1.0,3.0,20.0,24.790684,28.8788,2.2208686,1.989417,35.078484,0.0,3.8691845,1.1768241,0.0,-0.12132118
2020.0,1.0,1.0,3.0,25.0,24.517384,29.461178,2.5325658,2.2621627,35.135544,0.0,3.8422954,1.1577721,0.0,-0.116850056
2020.0,1.0,1.0,3.0,29.999998,24.272762,29.817572,2.304342,2.0489917,35.161346,0.0,3.764954,1.1299549,0.0,-0.11525731
2020.0,1.0,1.0,3.0,35.0,24.138317,30.21254,2.1799033,1.8526825,35.2092,0.0,3.6670933,1.1080171,0.0,-0.11338431
2020.0,1.0,1.0,3.0,40.0,24.166077,30.013168,1.9522814,1.6815845,35.27463,0.0,3.778414,1.0777178,0.0,-0.11121793
2020.0,1.0,1.0,3.0,45.0,23.993582,30.467037,1.7003922,1.424715,35.321163,0.0,3.5555134,0.91203135,0.0,-0.11029891
2020.0,1.0,1.0,3.0,50.0,23.923527,30.444498,1.105517,0.7230269,35.341988,0.0,3.4532406,0.84476304,0.0,-0.110810794
2020.0,1.0,1.0,3.0,55.0,24.159504,29.975914,0.73709506,0.5178529,35.363625,0.0,3.2509248,0.6041136,0.0,-0.10907037
2020.0,1.0,1.0,4.0,0.0,24.131227,29.989975,1.1083328,0.8408041,35.442234,0.0,3.2376142,0.6177129,0.0,-0.14571306
2020.0,1.0,1.0,4.0,5.0,23.8717,30.547237,1.5290635,1.2674129,35.457775,0.0,3.2153976,0.5057807,0.0,-0.14019755
2020.0,1.0,1.0,4.0,10.0,23.781076,30.686338,1.3677725,1.0868074,35.499798,0.0,2.9050994,0.61586416,0.0,-0.1381252
2020.0,1.0,1.0,4.0,14.999999,23.735693,30.715199,1.3407129,1.0181302,35.53812,0.0,3.2669923,0.6718362,0.0,-0.13470422
2020.0,1.0,1.0,4.0,20.0,23.60318,31.06467,1.6393559,1.3896586,35.59109,0.0,3.3600743,0.69788194,0.0,-0.12969564
2020.0,1.0,1.0,4.0,25.0,23.529213,31.236244,1.3925414,1.1316437,35.61178,0.0,3.3190794,0.62415034,0.0,-0.12802547
2020.0,1.0,1.0,4.0,29.999998,23.434288,31.268597,1.6592908,1.4522835,35.654858,0.0,3.2070324,0.61189705,0.0,-0.12293904
2020.0,1.0,1.0,4.0,35.0,23.26799,31.608961,1.9469177,1.6751289,35.709713,0.0,3.2031977,0.60004354,0.0,-0.11833337
2020.0,1.0,1.0,4.0,40.0,23.138447,31.668285,1.6907556,1.4266597,35.745464,0.0,3.1756465,0.58556736,0.0,-0.11659888
2020.0,1.0,1.0,4.0,45.0,23.040194,31.892603,1.8686334,1.5919526,35.754707,0.0,3.4028242,0.56937253,0.0,-0.111982994
2020.0,1.0,1.0,4.0,50.0,22.901764,32.036198,1.8213291,1.5637031,35.78322,0.0,3.4835765,0.91952765,0.0,-0.108577795
2020.0,1.0,1.0,4.0,55.0,22.835485,32.123108,1.4814757,1.1488861,35.8225,0.0,3.3865843,0.80846274,0.0,-0.107712165
2020.0,1.0,1.0,5.0,0.0,22.687029,32.24845,1.8580999,1.576128,35.868324,0.0,3.4928074,0.7979792,0.0,-0.1439788
2020.0,1.0,1.0,5.0,5.0,22.612715,32.634716,1.2128452,0.8617788,35.947144,0.0,3.4550037,0.7326514,0.0,-0.14565708
2020.0,1.0,1.0,5.0,10.0,22.640224,32.52599,1.1765031,0.812924,35.985767,0.0,3.2616432,0.6022951,0.0,-0.14257087
2020.0,1.0,1.0,5.0,14.999999,22.658752,33.44756,1.3118138,0.9469844,36.00385,0.0,3.115555,0.5092982,0.0,-0.13945653
2020.0,1.0,1.0,5.0,20.0,22.638979,34.06169,1.4155272,1.0946149,36.00824,0.0,3.1494327,0.5478311,0.0,-0.13575158
2020.0,1.0,1.0,5.0,25.0,22.595377,33.711456,1.2582635,0.9241743,36.006718,0.0,2.7395594,0.3139439,0.0,-0.13304518
2020.0,1.0,1.0,5.0,29.999998,22.515427,33.16765,1.4815649,1.165975,36.046677,0.0,2.9821548,0.46739802,0.0,-0.12719488
2020.0,1.0,1.0,5.0,35.0,22.575611,32.77954,1.1433239,0.76519686,36.0625,0.0,3.268829,0.65995175,0.0,-0.12504625
2020.0,1.0,1.0,5.0,40.0,22.67878,33.07734,1.2300818,0.8524292,36.066875,0.0,3.512853,0.8216473,0.0,-0.120905966
2020.0,1.0,1.0,5.0,45.0,22.566973,32.98946,2.2068725,1.8028753,36.07083,0.0,4.1550817,1.3135111,0.0,-0.11009648
2020.0,1.0,1.0,5.0,50.0,22.243238,33.33927,4.2341924,3.81609,36.1012,0.0,5.0894194,2.1535387,0.0,-0.092815705
2020.0,1.0,1.0,5.0,55.0,21.992128,33.70938,6.4787045,6.056903,36.125443,0.0,6.650128,3.6317935,0.0,-0.0732051
2020.0,1.0,1.0,6.0,0.0,21.861359,33.933594,9.611568,9.058334,36.13896,0.0,9.110807,5.8551874,0.0,-0.08876865
2020.0,1.0,1.0,6.0,5.0,21.87711,34.103294,13.980033,13.377393,36.137737,0.0,12.618086,9.268816,0.002066668,-0.052447475
2020.0,1.0,1.0,6.0,10.0,22.028637,33.64413,18.614355,17.71209,36.150665,0.0,16.996521,13.74383,0.025066663,-0.012780567
2020.0,1.0,1.0,6.0,14.999999,22.09944,33.526108,26.006618,22.51271,36.114132,0.0,21.26181,17.895197,0.12266666,0.04010761
2020.0,1.0,1.0,6.0,20.0,22.256857,33.352543,30.161596,27.16323,36.05568,0.0,25.701437,22.308033,0.4120666,0.07826531
2020.0,1.0,1.0,6.0,25.0,22.714436,32.60961,36.5713,31.44834,35.950115,0.0,30.026949,26.411518,0.15173337,0.12696351
2020.0,1.0,1.0,6.0,29.999998,23.188597,31.835278,48.21759,35.461937,35.741467,0.0,34.166817,30.136658,0.20666665,0.19985946
2020.0,1.0,1.0,6.0,35.0,23.396622,31.61168,61.9456,38.213158,35.474373,0.0,39.095985,33.384655,0.32713333,0.2800451
2020.0,1.0,1.0,6.0,40.0,23.657364,31.114912,82.169334,41.541042,35.209465,0.0,45.905304,36.595215,1.1261333,0.3928163
2020.0,1.0,1.0,6.0,45.0,24.092953,30.624636,99.74996,45.414948,34.922752,0.0,54.662308,39.23368,1.2254667,0.495146
2020.0,1.0,1.0,6.0,50.0,24.975952,29.25741,118.77828,49.182304,34.551594,0.0,65.42844,42.10426,0.47566658,0.60712713
2020.0,1.0,1.0,6.0,55.0,25.857328,27.568531,139.46167,52.589535,34.15513,0.0,77.401215,45.148083,0.5482667,0.727629
2020.0,1.0,1.0,7.0000005,0.0,26.475157,26.081675,162.15337,56.253025,33.677536,0.0,89.18805,48.19026,1.3559332,0.81610477
2020.0,1.0,1.0,7.0000005,5.0,26.830193,23.874067,184.13145,60.059135,33.177525,0.0,103.59674,51.176495,2.1965334,0.9462285
2020.0,1.0,1.0,7.0000005,10.0,27.303814,22.543364,205.89793,63.81049,32.720444,0.0,120.53069,54.154552,1.4687333,1.0753696
2020.0,1.0,1.0,7.0000005,14.999999,27.59796,22.269592,225.95987,66.61394,32.253742,0.0,138.59354,56.979244,0.8436667,1.194251
2020.0,1.0,1.0,7.0000005,20.0,27.4982,21.532722,249.44283,70.42803,31.87381,0.0,160.11479,60.65758,1.0051332,1.3335606
2020.0,1.0,1.0,7.0000005,25.0,27.305204,21.550259,272.90952,73.56928,31.644732,0.0,181.09688,63.94259,2.861667,1.4688812
2020.0,1.0,1.0,7.0000005,29.999998,27.541267,21.518473,294.54684,74.75937,31.38,0.0,202.50238,66.59942,3.0025334,1.5923234
2020.0,1.0,1.0,7.0000005,35.0,27.88506,20.99326,307.84216,76.30852,31.167507,0.0,223.5042,69.21554,1.2412666,1.6776469
2020.0,1.0,1.0,7.0000005,40.0,28.161507,20.462471,321.37015,79.02568,30.885126,0.0,244.02551,71.99137,1.2249999,1.7664762
2020.0,1.0,1.0,7.0000005,45.0,28.318632,19.941315,344.34866,82.15051,30.641245,0.0,266.08755,75.40158,2.4470665,1.9010304
2020.0,1.0,1.0,7.0000005,50.0,28.516531,19.537373,366.09467,84.15374,30.399364,0.0,286.00845,77.04346,3.7241333,2.024965
2020.0,1.0,1.0,7.0000005,55.0,29.126625,18.555094,387.60657,86.06987,30.10086,0.0,305.05212,78.581696,2.8348668,2.1481616
2020.0,1.0,1.0,8.0,0.0,29.352526,18.251177,410.35486,89.27392,29.708637,0.0,327.56903,82.210144,1.5372667,2.241025
2020.0,1.0,1.0,8.0,5.0,29.507204,18.045732,433.0309,92.7885,29.483025,0.0,350.17853,85.23148,1.72,2.374339
2020.0,1.0,1.0,8.0,10.0,29.578718,17.921213,454.34512,95.14692,29.292088,0.0,371.23468,87.952576,4.326733,2.497753
2020.0,1.0,1.0,8.0,14.999999,30.115349,17.169662,470.5149,97.35239,29.02906,0.0,389.03278,90.652306,4.7620664,2.596324
2020.0,1.0,1.0,8.0,20.0,30.458223,16.630033,492.35223,100.836006,28.821981,0.0,408.33563,93.00198,4.8388,2.7233884
2020.0,1.0,1.0,8.0,25.0,30.280718,16.654154,516.57886,106.149475,28.702692,0.0,428.61002,95.35122,4.9754,2.864015
2020.0,1.0,1.0,8.0,29.999998,30.37108,16.726698,533.4201,107.71453,28.779438,0.0,450.3586,99.17869,5.082067,2.9643657
2020.0,1.0,1.0,8.0,35.0,30.604446,16.45784,551.4375,109.31006,28.744478,0.0,472.54587,101.97762,5.207866,3.0709028
2020.0,1.0,1.0,8.0,40.0,30.586382,16.471222,571.77045,112.61484,28.73334,0.0,491.7578,104.45096,5.3110003,3.1885827
2020.0,1.0,1.0,8.0,45.0,30.730515,16.316534,604.1115,114.56275,28.716644,0.0,508.656,106.10204,5.400133,3.357727
2020.0,1.0,1.0,8.0,50.0,30.973587,16.360113,626.17804,117.07625,28.676184,0.0,524.45935,107.8553,5.4583335,3.479543
2020.0,1.0,1.0,8.0,55.0,30.967125,16.172857,647.62134,120.95544,28.57964,0.0,542.9813,111.48035,5.5684667,3.6048038
2020.0,1.0,1.0,9.0,0.0,31.3217,15.578539,666.2298,123.75816,28.500937,0.0,561.23553,116.516594,5.639667,3.6743243
2020.0,1.0,1.0,9.0,5.0,31.597805,15.298856,685.0339,128.01122,28.380243,0.0,576.4319,120.19071,5.6881995,3.786283
2020.0,1.0,1.0,9.0,10.0,31.376284,15.559719,703.3344,133.57372,28.19969,0.0,595.34674,123.84218,5.7698665,3.9002676
2020.0,1.0,1.0,9.0,14.999999,31.48882,15.44702,716.5958,137.67142,28.04226,0.0,615.0206,128.69962,5.8498,3.9900322
2020.0,1.0,1.0,9.0,20.0,31.51719,15.51885,728.16003,140.8248,27.988346,0.0,632.1887,131.1287,5.9030666,4.0657315
2020.0,1.0,1.0,9.0,25.0,31.8105,15.130717,745.04846,143.78284,27.78521,0.0,651.7431,135.5338,5.965201,4.1705475
2020.0,1.0,1.0,9.0,29.999998,32.061768,14.896601,766.56555,144.92233,27.652987,0.0,669.6323,136.78993,6.006133,4.2893033
2020.0,1.0,1.0,9.0,35.0,32.33142,14.744519,790.5595,150.55103,27.415989,0.0,690.58624,142.64285,6.0706673,4.433776
2020.0,1.0,1.0,9.0,40.0,32.425278,14.744092,802.8849,155.31807,27.311329,0.0,707.33136,147.45876,6.1087995,4.5180154
2020.0,1.0,1.0,9.0,45.0,32.67245,14.6454525,808.4389,155.894,27.177372,0.0,722.6823,150.53668,6.169367,4.5615315
2020.0,1.0,1.0,9.0,50.0,32.765984,14.572089,819.3167,158.60669,27.067892,0.0,741.9627,152.6696,6.2483006,4.6349134
2020.0,1.0,1.0,9.0,55.0,32.949394,14.812395,833.8981,159.48795,26.936632,0.0,758.11273,153.3702,6.3077,4.7189217
2020.0,1.0,1.0,10.0,0.0,33.32656,14.450792,849.5334,159.83598,26.780615,0.0,771.569,154.91887,6.3664002,4.7648153
2020.0,1.0,1.0,10.0,5.0,33.423264,14.267107,870.30975,164.45195,26.691807,0.0,783.9549,157.04051,6.4197335,4.883221
2020.0,1.0,1.0,10.0,10.0,33.47687,14.405306,895.21655,165.01268,26.816797,0.0,797.16254,157.95506,6.482434,5.011159
2020.0,1.0,1.0,10.0,14.999999,33.594337,14.325788,914.68933,165.31667,26.73098,0.0,810.0835,158.95438,6.5138,5.115185
2020.0,1.0,1.0,10.0,20.0,33.63161,14.508161,932.581,166.7083,26.659525,0.0,824.28925,159.01115,6.5292673,5.213364
2020.0,1.0,1.0,10.0,25.0,34.252487,14.113456,943.21814,165.52625,26.426615,0.0,840.5646,161.28526,6.5489006,5.278354
2020.0,1.0,1.0,10.0,29.999998,34.144817,14.097219,954.9568,168.74365,26.098507,0.0,853.8892,162.80919,6.543567,5.354059
2020.0,1.0,1.0,10.0,35.0,34.428528,14.023229,965.3375,171.75699,25.646952,0.0,868.85016,165.247,6.5690336,5.425825
2020.0,1.0,1.0,10.0,40.0,34.813225,13.970079,975.6872,176.19974,25.543444,0.0,885.8081,169.2987,6.6584997,5.499865
2020.0,1.0,1.0,10.0,45.0,35.36164,13.45208,981.66174,174.53053,25.382345,0.0,898.2058,172.6191,6.663067,5.540493
2020.0,1.0,1.0,10.0,50.0,35.030727,13.52595,998.3557,179.91736,24.97018,0.0,913.22595,172.86084,6.658033,5.6435056
2020.0,1.0,1.0,10.0,55.0,35.62233,13.271209,1015.7611,179.02019,24.485611,0.0,927.84924,173.64276,6.6964326,5.7398643
2020.0,1.0,1.0,11.0,0.0,35.272877,13.631438,1039.7107,191.91026,24.252275,0.0,945.33264,182.16315,6.757267,5.8542933
2020.0,1.0,1.0,11.0,5.0,35.30927,13.5847,1051.8248,194.56688,24.198082,0.0,956.81683,187.81194,6.7789664,5.931005
2020.0,1.0,1.0,11.0,10.0,35.558617,13.630808,1058.6144,196.09143,24.114275,0.0,965.7574,190.92747,6.785099,5.9774737
2020.0,1.0,1.0,11.0,14.999999,36.03111,13.342052,1072.0022,200.48927,24.14705,0.0,976.0758,189.92131,6.826866,6.056574
2020.0,1.0,1.0,11.0,20.0,36.019062,13.2929945,1072.2264,198.3878,24.172434,0.0,987.1337,189.51071,6.8089013,6.0639286
2020.0,1.0,1.0,11.0,25.0,36.685642,13.024268,1070.8396,185.65501,24.092787,0.0,1002.7276,187.85677,6.8462663,6.0478845
2020.0,1.0,1.0,11.0,29.999998,36.642357,13.108244,1078.5862,185.93184,24.005947,0.0,1016.0064,189.31662,6.901966,6.097885
2020.0,1.0,1.0,11.0,35.0,36.572884,13.230725,1072.0676,179.4345,24.001904,0.0,1024.85,187.5453,6.8386,6.0637755
2020.0,1.0,1.0,11.0,40.0,36.72798,13.66032,1075.253,174.55283,23.925312,0.0,1029.4321,180.15712,6.816601,6.0704203
2020.0,1.0,1.0,11.0,45.0,37.166412,13.165461,1085.2855,175.98813,23.87332,0.0,1042.1166,179.67558,6.926399,6.1315265
2020.0,1.0,1.0,11.0,50.0,37.52103,13.100596,1084.5575,172.22882,23.959938,0.0,1050.0051,181.15521,6.9787,6.1307054
2020.0,1.0,1.0,11.0,55.0,37.37822,13.188655,1086.3184,174.33875,23.974152,0.0,1058.067,182.66797,7.008167,6.152265
2020.0,1.0,1.0,12.0,0.0,37.18409,13.471255,1089.5465,177.31766,24.10838,0.0,1064.8695,182.71849,7.0502005,6.136992
2020.0,1.0,1.0,12.0,5.0,37.758575,13.415799,1083.4523,168.15497,24.032368,0.0,1065.6674,181.33626,6.9540997,6.0962844
2020.0,1.0,1.0,12.0,10.0,37.92598,12.539535,1092.7208,167.8008,23.876644,0.0,1074.874,187.58607,6.971,6.1554112
2020.0,1.0,1.0,12.0,14.999999,37.907513,12.598048,1110.7036,180.13748,23.710976,0.0,1086.1194,197.48845,7.0434,6.2804174
2020.0,1.0,1.0,12.0,20.0,37.60299,12.912248,1107.731,172.40562,23.81646,0.0,1085.1827,193.59155,6.9851675,6.2518163
2020.0,1.0,1.0,12.0,25.0,37.951023,12.40398,1122.9264,174.43079,23.683533,0.0,1087.2502,194.43494,7.025167,6.333147
2020.0,1.0,1.0,12.0,29.999998,37.698936,12.644829,1139.1995,180.2144,24.05611,0.0,1087.6028,195.28238,7.092467,6.4203496
2020.0,1.0,1.0,12.0,35.0,37.13491,13.114932,1134.7994,173.74574,24.23645,0.0,1066.9749,189.6454,7.0525336,6.373149
2020.0,1.0,1.0,12.0,40.0,38.039474,12.610823,1119.2025,164.2607,24.131264,0.0,1051.5538,182.47264,6.9386005,6.273878
2020.0,1.0,1.0,12.0,45.0,38.321445,12.398566,1117.1476,164.94847,24.036007,0.0,1052.8711,184.9038,6.9474,6.273042
2020.0,1.0,1.0,12.0,50.0,38.113186,12.572128,1126.6917,172.23318,24.015734,0.0,1062.1768,191.51222,7.0496664,6.344914
2020.0,1.0,1.0,12.0,55.0,38.5832,12.485354,1122.9393,166.488,23.995878,0.0,1064.4761,190.84499,7.075667,6.322208
2020.0,1.0,1.0,12.999999,0.0,38.848267,12.109877,1118.755,169.59247,23.794258,0.0,1066.2692,192.5856,7.0624676,6.274418
2020.0,1.0,1.0,12.999999,5.0,38.57447,12.197372,1114.5222,171.10349,23.804735,0.0,1064.9694,195.1641,7.056967,6.262324
2020.0,1.0,1.0,12.999999,10.0,38.037537,12.564443,1108.2029,171.5067,23.87139,0.0,1058.9708,193.61652,7.0178328,6.2315826
2020.0,1.0,1.0,12.999999,14.999999,38.976727,12.350159,1101.5369,168.01202,23.734104,0.0,1056.8113,194.08647,6.9723334,6.198532
2020.0,1.0,1.0,12.999999,20.0,38.98253,12.182871,1068.7755,177.22829,23.40113,0.0,1030.7037,198.49054,6.8278337,6.056877
2020.0,1.0,1.0,12.999999,25.0,38.72109,12.226652,1039.0198,185.49496,23.19012,0.0,995.6766,206.55692,6.577133,5.9239063
2020.0,1.0,1.0,12.999999,29.999998,38.711838,12.195341,1061.4854,191.32678,23.082422,0.0,1008.4821,208.07141,6.8383994,6.051996
2020.0,1.0,1.0,12.999999,35.0,38.741894,12.372441,1082.4177,194.38739,23.068462,0.0,1014.0332,202.64842,6.9195666,6.1569858
2020.0,1.0,1.0,12.999999,40.0,39.088997,12.066317,979.20355,201.1886,22.95033,0.0,938.82855,203.01245,6.2531004,5.649519
2020.0,1.0,1.0,12.999999,45.0,39.40293,11.845221,1027.1726,201.1838,22.831308,0.0,960.628,211.81134,6.680934,5.897443
2020.0,1.0,1.0,12.999999,50.0,39.52833,11.715273,1067.0151,200.16782,22.47097,0.0,975.7764,201.66924,6.824667,6.087931
2020.0,1.0,1.0,12.999999,55.0,39.152016,11.984458,1068.7792,206.22859,22.225744,0.0,976.3873,193.72653,6.745267,6.1058383
2020.0,1.0,1.0,14.000001,0.0,39.24094,12.067537,1060.2983,196.74886,21.707325,0.0,967.4457,185.2783,6.6283665,6.0028605
2020.0,1.0,1.0,14.000001,5.0,38.783825,12.276666,1049.6653,197.74048,21.25497,0.0,948.44226,180.61893,6.573467,5.9467187
2020.0,1.0,1.0,14.000001,10.0,39.32715,12.105984,1024.2981,190.14836,20.860954,0.0,937.8993,175.87054,6.4494333,5.812205
2020.0,1.0,1.0,14.000001,14.999999,39.32021,11.904634,1010.1554,192.89304,20.507755,0.0,937.00854,176.44281,6.4819,5.7579794
2020.0,1.0,1.0,14.000001,20.0,38.92063,12.071552,1001.5733,195.6408,20.655235,0.0,940.35425,175.04843,6.476067,5.72633
2020.0,1.0,1.0,14.000001,25.0,39.015312,12.024817,978.55273,187.57678,20.572426,0.0,934.29675,171.245,6.4934993,5.602939
2020.0,1.0,1.0,14.000001,29.999998,39.25795,11.865024,936.1396,185.32423,20.240978,0.0,898.52716,166.79347,6.4708996,5.3831215
2020.0,1.0,1.0,14.000001,35.0,39.19232,11.902429,913.94885,208.96323,20.126646,0.0,882.0992,180.47658,6.325734,5.3275084
2020.0,1.0,1.0,14.000001,40.0,39.627205,11.802917,950.1974,200.00299,19.574972,0.0,891.6783,179.63115,6.5866666,5.492998
2020.0,1.0,1.0,14.000001,45.0,40.049976,11.535015,939.1422,203.15953,19.00012,0.0,887.6677,182.4965,6.474134,5.455509
2020.0,1.0,1.0,14.000001,50.0,40.16461,11.309098,923.90894,204.6383,18.287527,0.0,874.8154,184.1351,6.4448004,5.3902884
2020.0,1.0,1.0,14.000001,55.0,40.190792,11.325944,889.20013,217.71645,17.738953,0.0,849.7356,189.76385,6.299534,5.249403
2020.0,1.0,1.0,15.0,0.0,39.789104,11.581712,865.1894,233.41687,17.65004,0.0,829.6525,199.3394,6.2237,5.123292
2020.0,1.0,1.0,15.0,5.0,40.306736,11.299255,823.4501,233.17902,17.740376,0.0,801.8781,210.42676,6.007367,4.9248023
2020.0,1.0,1.0,15.0,10.0,40.256203,11.209678,820.5626,236.98355,17.533361,0.0,780.5867,211.19594,6.003367,4.9111137
2020.0,1.0,1.0,15.0,14.999999,39.6283,11.456226,877.46155,241.54877,17.436472,0.0,817.00494,212.50084,6.472567,5.210561
2020.0,1.0,1.0,15.0,20.0,39.77934,11.39008,780.9374,230.49437,17.587679,0.0,759.3853,205.43251,5.865199,4.7050586
2020.0,1.0,1.0,15.0,25.0,39.61055,11.439413,753.99945,228.00531,17.645159,0.0,729.3867,204.37189,5.7055,4.55978
2020.0,1.0,1.0,15.0,29.999998,39.549118,11.459143,816.57196,233.73679,17.271242,0.0,753.0447,205.26753,6.095233,4.8817787
2020.0,1.0,1.0,15.0,35.0,40.108654,11.25383,756.07,226.51143,16.531223,0.0,723.4498,206.84584,5.7226005,4.5811534
2020.0,1.0,1.0,15.0,40.0,39.744896,11.437935,798.06506,245.41298,16.171381,0.0,735.1278,210.80106,6.089733,4.8257637
2020.0,1.0,1.0,15.0,45.0,39.234993,11.658635,642.0436,231.62518,16.491772,0.0,632.187,200.32245,4.8870335,4.007417
